Sender,channel,text,url_html,is issue,is comment's issue,is pull request,is comment's pull request,issue or pull another repository,is other issue or pull of another organization,url not found
ixdy,kubernetes-pm,<https://github.com/golang/protobuf/pull/257>,https://github.com/golang/protobuf/pull/257,False,False,False,False,False,True,False
dbhanushali,kubernetes-pm,<@U0E40F05R> <@U5TFNBM42> <https://github.com/kubernetes/kubernetes/pull/44344>,https://github.com/kubernetes/kubernetes/pull/44344,False,False,True,False,False,False,False
iaguis,kubernetes-pm,<https://github.com/systemd/systemd/issues/7069>,https://github.com/systemd/systemd/issues/7069,False,False,False,False,False,True,False
surajnarwade,kubernetes-pm,"<@U0DE6E8JY> <@U2TU9NPH9> , I have talked with  <@U2S2GLMJR> regarding his `git` related PR, as he is busy with his personal stuff, I have updated his PR  and its good to go now <https://github.com/kubernetes/kompose/pull/651>",https://github.com/kubernetes/kompose/pull/651,False,False,False,False,True,False,False
spiffxp,kubernetes-pm,"re: tide on community, I'm guessing the right thing to do here is hand my /hold off to <@U4QFZFMCM>? I know prow would auto-update, but I  don't think mungegithub would <https://github.com/kubernetes/test-infra/pull/6019>",https://github.com/kubernetes/test-infra/pull/6019,False,False,False,False,True,False,False
cdrage,kubernetes-pm,<@U0DE6E8JY> I was originally intending to use <https://github.com/kubernetes-incubator/kompose/pull/670> as the example for the 1.0.0 post for V3 conversion,https://github.com/kubernetes-incubator/kompose/pull/670,False,False,False,False,False,True,False
liggitt,kubernetes-pm,<https://github.com/kubernetes/kubernetes/pull/56358> will address it by asking the current authorizer if you are a superuser and allowing role/clusterrole creation in that case,https://github.com/kubernetes/kubernetes/pull/56358,False,False,True,False,False,False,False
mmichael,kubernetes-pm,"everyone, i created a new feature to bring windows server containers support to beta with 1.5 <https://github.com/kubernetes/features/issues/116>",https://github.com/kubernetes/features/issues/116,False,False,False,False,True,False,False
laurentdumont,kubernetes-pm,Probablement mais je crois pas que kubeadm doit faire un minimum pour que ca fonctionne: <https://github.com/kubernetes/kubeadm/issues/82>,https://github.com/kubernetes/kubeadm/issues/82,False,False,False,False,True,False,False
cdrage,kubernetes-pm,"Hey <@U3R8AEEQG> I did a review: <https://github.com/kubernetes/kompose/pull/810#pullrequestreview-61218475> sorry if I'm a bit harsh, I should of explained more clearly what I meant in the `--controller` issue.",https://github.com/kubernetes/kompose/pull/810#,False,False,False,False,True,False,False
iaguis,kubernetes-pm,"<@U26HHP8S2> regarding <https://github.com/kubernetes-incubator/rktlet/issues/127> you mentioned something about this 404 error the other day, what was that?",https://github.com/kubernetes-incubator/rktlet/issues/127,False,False,False,False,False,True,False
errordeveloper,kubernetes-pm,and I've found <https://github.com/kubernetes/features/issues/19> very quickly from there,https://github.com/kubernetes/features/issues/19,False,False,False,False,True,False,False
cdrage,kubernetes-pm,<@U0P0Q5A0G> <@U0DE6E8JY> <@U10KRBVHN> <https://github.com/kubernetes/kompose/pull/704> is a high-priority in order to get all the links working :) yay graduation!,https://github.com/kubernetes/kompose/pull/704,False,False,False,False,True,False,False
ixdy,kubernetes-pm,<https://github.com/kubernetes/kubernetes/pull/57064#issuecomment-351873668>,https://github.com/kubernetes/kubernetes/pull/57064#issuecomment-351873668,False,False,False,False,False,False,True
cjwagner,kubernetes-pm,"<@U0XHYG6ET> Here is an issue to make some improvements to the plugin help page: <https://github.com/kubernetes/test-infra/issues/6050>

if you would prefer to write some go code here is another issue that needs someone to take it over: <https://github.com/kubernetes/test-infra/issues/3795>",https://github.com/kubernetes/test-infra/issues/3795,False,False,False,False,True,False,False
surajnarwade,kubernetes-pm,<@U10KRBVHN>  <@U2TU9NPH9> <@U0DE6E8JY>  needs review on this one <https://github.com/kubernetes-incubator/kompose/pull/590>,https://github.com/kubernetes-incubator/kompose/pull/590,False,False,False,False,False,True,False
cdrage,kubernetes-pm,"Hey <@U0DE6E8JY> saw you fixed bintray, but didn't reply to <https://github.com/kubernetes/kompose/issues/889> can we close it now?",https://github.com/kubernetes/kompose/issues/889,False,False,False,False,True,False,False
surajnarwade,kubernetes-pm,"<@U2SBSJEHJ> , can you please review <https://github.com/kubernetes-incubator/kompose/pull/609>",https://github.com/kubernetes-incubator/kompose/pull/609,False,False,False,False,False,True,False
surajnarwade,kubernetes-pm,"<@U10KRBVHN> , needs one more lgtm for this, <https://github.com/kubernetes/kompose/pull/714>",https://github.com/kubernetes/kompose/pull/714,False,False,False,False,True,False,False
ixdy,kubernetes-pm,it's probably similar to <https://github.com/kubernetes/kubernetes/issues/56516>,https://github.com/kubernetes/kubernetes/issues/56516,True,False,False,False,False,False,False
mikedanese,kubernetes-pm,also i would like to get this one into 1.9 <https://github.com/kubernetes/kubernetes/pull/56444>,https://github.com/kubernetes/kubernetes/pull/56444,False,False,True,False,False,False,False
bentheelder,kubernetes-pm,"the flakes are too high: <http://velodrome.k8s.io/dashboard/db/bigquery-metrics?orgId=1>
filed <https://github.com/kubernetes/kubernetes/issues/57342> and poked <https://github.com/kubernetes/kubernetes/issues/56121> :confused:",https://github.com/kubernetes/kubernetes/issues/57342,True,False,False,False,False,False,False
surajnarwade,kubernetes-pm,"<@U2TU9NPH9> we can merge this, tests will be added later by Anush <https://github.com/kubernetes/kompose/pull/868>",https://github.com/kubernetes/kompose/pull/868,False,False,False,False,True,False,False
mkumatag,kubernetes-pm,Submitted one more PR for multi arch image catalog - <https://github.com/kubernetes/kubernetes/pull/45074>,https://github.com/kubernetes/kubernetes/pull/45074,False,False,True,False,False,False,False
micahhausler,kubernetes-pm,"I added documentation for ELB service annotations. If you feel so led, please take a look! <https://github.com/kubernetes/website/pull/6692>",https://github.com/kubernetes/website/pull/6692,False,False,False,False,True,False,False
chrislovecnm,kubernetes-pm,do we have any docs on how I can do a e2e run with my code changes <https://github.com/kubernetes/test-infra/pull/6113>,https://github.com/kubernetes/test-infra/pull/6113,False,False,False,False,True,False,False
bentheelder,kubernetes-pm,<https://github.com/kubernetes/test-infra/pull/5804>,https://github.com/kubernetes/test-infra/pull/5804,False,False,False,False,True,False,False
cdrage,kubernetes-pm,<@U3R8AEEQG> <https://github.com/kubernetes/kompose/pull/869> isn't correct. we have no deploy: labels working yet.,https://github.com/kubernetes/kompose/pull/869,False,False,False,False,True,False,False
surajnarwade,kubernetes-pm,"<@U2TU9NPH9> <@U10KRBVHN>, <https://github.com/kubernetes/kompose/pull/714>",https://github.com/kubernetes/kompose/pull/714,False,False,False,False,True,False,False
liggitt,kubernetes-pm,Opened <https://github.com/kubernetes-incubator/kubespray/issues/2121>,https://github.com/kubernetes-incubator/kubespray/issues/2121,False,False,False,False,False,True,False
chrisk,kubernetes-pm,<@U0BMY7D2Q> you probably hit the issue that is fixed in this PR: <https://github.com/rkt/rkt/pull/3797>,https://github.com/rkt/rkt/pull/3797,False,False,False,False,False,True,False
obristow,kubernetes-pm,"Thanks, I created a [PR](<https://github.com/kubernetes/kompose/pull/896>) to add `kompose.expose.tls-secret`",https://github.com/kubernetes/kompose/pull/896,False,False,False,False,True,False,False
spiffxp,kubernetes-pm,<https://github.com/kubernetes/test-infra/pull/6063> I'm curious if tide's gonna be stuck trying to merge that PR or what,https://github.com/kubernetes/test-infra/pull/6063,False,False,False,False,True,False,False
iaguis,kubernetes-pm,"wrote a PR to fix the systemd issue, I don't have much context on that code so I'm not sure it's the right fix or breaks security assumptions <https://github.com/systemd/systemd/pull/7072>",https://github.com/systemd/systemd/pull/7072,False,False,False,False,False,True,False
spiffxp,kubernetes-pm,"<https://github.com/kubernetes/test-infra/pull/5992> - straw poll: should I use <#C7J9RP96G|testing-ops> for these notifications? I thought it was a notification dumping ground in the first place, but y'all keep talking in there :upside_down_face:",https://github.com/kubernetes/test-infra/pull/5992,False,False,False,False,True,False,False
sdlarsen,kubernetes-pm,<https://github.com/kubernetes/kubernetes/issues/57382> is really nagging me. Happens for around half my nodes. Suggestions welcome,https://github.com/kubernetes/kubernetes/issues/57382,True,False,False,False,False,False,False
philips,kubernetes-pm,<@U09R2MLPK>: if you didn’t get that link before the hangout closed: <https://github.com/kubernetes/features/pull/28>,https://github.com/kubernetes/features/pull/28,False,False,False,False,True,False,False
cblecker,kubernetes-pm,yeah :( <https://github.com/kubernetes/kubernetes/pull/57735>,https://github.com/kubernetes/kubernetes/pull/57735,False,False,True,False,False,False,False
surajd,kubernetes-pm,<@U3R8AEEQG> is this working for you `kompose up -v` as shown in <https://github.com/kubernetes/kompose/pull/837#issuecomment-337789167>,https://github.com/kubernetes/kompose/pull/837#issuecomment-337789167,False,False,False,False,True,False,False
cdrage,kubernetes-pm,<https://github.com/kubernetes/kompose/issues/887>,https://github.com/kubernetes/kompose/issues/887,False,False,False,False,True,False,False
cdrage,kubernetes-pm,hey <@U10KRBVHN> your comment on <https://github.com/kubernetes-incubator/kompose/pull/521#issuecomment-301988312> doens't make any sense :(,https://github.com/kubernetes-incubator/kompose/pull/521#issuecomment-301988312,False,False,False,False,False,True,False
sszuecs,kubernetes-pm,<https://github.com/szuecs/kube-static-egress-controller/issues/6>,https://github.com/szuecs/kube-static-egress-controller/issues/6,False,False,False,False,False,True,False
micahhausler,kubernetes-pm,"<@U2HR3B24A> To answer your question about health-check annotations, that was 1.9 <https://github.com/kubernetes/kubernetes/pull/56024>",https://github.com/kubernetes/kubernetes/pull/56024,False,False,True,False,False,False,False
dims,kubernetes-pm,it was quickly reverted though in <https://github.com/kubernetes/kubernetes/pull/57454>,https://github.com/kubernetes/kubernetes/pull/57454,False,False,True,False,False,False,False
spiffxp,kubernetes-pm,"<@U4QFZFMCM> is there an issue open for the `needs-rebase` munger migration? I see you've got it listed as ""in progress"" here <https://github.com/kubernetes/test-infra/issues/3331>",https://github.com/kubernetes/test-infra/issues/3331,False,False,False,False,True,False,False
surajnarwade,kubernetes-pm,"hello guys, review needed for this: <https://github.com/kubernetes-incubator/kompose/pull/626>",https://github.com/kubernetes-incubator/kompose/pull/626,False,False,False,False,False,True,False
philips,kubernetes-pm,<https://github.com/coreos/rkt/issues/894#issuecomment-256096842>,https://github.com/coreos/rkt/issues/894#issuecomment-256096842,False,False,False,False,False,True,False
ixdy,kubernetes-pm,a wild <@U7ADPGE91> appears! <https://github.com/kubernetes/test-infra/pull/6052#issuecomment-353227362>,https://github.com/kubernetes/test-infra/pull/6052#issuecomment-353227362,False,False,False,False,True,False,False
iaguis,kubernetes-pm,"<@U26HHP8S2> about <https://github.com/kubernetes-incubator/rktlet/pull/117#issuecomment-329462827> I'm not sure I understand, if you pass any seccomp-related option to the systemd unit (<https://github.com/systemd/systemd/blob/3b2286/src/core/execute.c#L1293>) it will enable no_new_privs. Do you mean that we could disable seccomp on a per-app basis?",https://github.com/kubernetes-incubator/rktlet/pull/117#issuecomment-329462827,False,False,False,False,False,True,False
chrislovecnm,kubernetes-pm,Help anyone <https://github.com/kubernetes/test-infra/issues/6088>,https://github.com/kubernetes/test-infra/issues/6088,False,False,False,False,True,False,False
carlos.panato,kubernetes-pm,I will take this: <https://github.com/kubernetes/test-infra/issues/1906> <@U1P7T516X> if is that ok,https://github.com/kubernetes/test-infra/issues/1906,False,False,False,False,True,False,False
cdrage,kubernetes-pm,Hey <@U3R8AEEQG> if you wanna join a bluejeans I can explain what I mean in <https://github.com/kubernetes-incubator/kompose/pull/664#discussion_r124452764>,https://github.com/kubernetes-incubator/kompose/pull/664#discussion_r124452764,False,False,False,False,False,True,False
liggitt,kubernetes-pm,Take a look at <https://github.com/kubernetes/community/pull/1503>,https://github.com/kubernetes/community/pull/1503,False,False,False,False,True,False,False
mauilion,kubernetes-pm,<https://github.com/kubernetes/kubernetes/pull/53324>,https://github.com/kubernetes/kubernetes/pull/53324,False,False,True,False,False,False,False
jeremy.wimsingues,kubernetes-pm,<https://github.com/kubernetes/helm/issues/2687>,https://github.com/kubernetes/helm/issues/2687,False,False,False,False,True,False,False
iaguis,kubernetes-pm,<@U26HHP8S2> in <https://github.com/rkt/rkt/pull/3797#issuecomment-330831169> you mean that I error out if created time is 0?,https://github.com/rkt/rkt/pull/3797#issuecomment-330831169,False,False,False,False,False,True,False
idvoretskyi,kubernetes-pm,"Feature submission template has been updated - PR link <https://github.com/kubernetes/features/pull/204;>

cc <@U15SSQ58T>",https://github.com/kubernetes/features/pull/204,False,False,False,False,True,False,False
surajd,kubernetes-pm,more in terms of <https://github.com/kubernetes/kompose/pull/739>,https://github.com/kubernetes/kompose/pull/739,False,False,False,False,True,False,False
euank,kubernetes-pm,<https://github.com/coreos/rkt/issues/3181>,https://github.com/coreos/rkt/issues/3181,False,False,False,False,False,True,False
bentheelder,kubernetes-pm,"the flakes are too high: <http://velodrome.k8s.io/dashboard/db/bigquery-metrics?orgId=1>
filed <https://github.com/kubernetes/kubernetes/issues/57342> and poked <https://github.com/kubernetes/kubernetes/issues/56121> :confused:",https://github.com/kubernetes/kubernetes/issues/56121,True,False,False,False,False,False,False
cdrage,kubernetes-pm,<@U3R8AEEQG> if you google the error you can find this: <https://github.com/sirupsen/logrus/issues/543>,https://github.com/sirupsen/logrus/issues/543,False,False,False,False,False,True,False
fejta,kubernetes-pm,Surprise! <https://github.com/kubernetes/test-infra/pull/5974>,https://github.com/kubernetes/test-infra/pull/5974,False,False,False,False,True,False,False
bentheelder,kubernetes-pm,<https://github.com/kubernetes/test-infra/pull/6031>,https://github.com/kubernetes/test-infra/pull/6031,False,False,False,False,True,False,False
procrypt,kubernetes-pm,"<@U10KRBVHN> <@U3R8AEEQG> <https://github.com/kubernetes-incubator/kompose/pull/655>
please review.",https://github.com/kubernetes-incubator/kompose/pull/655,False,False,False,False,False,True,False
puneetguptanitj,kubernetes-pm,"Hi all we are observing a strange behvaiour where rbac/v1 apis are getting available only after ~5-6 mins on api-server start up, had raised an issue <https://github.com/kubernetes/kubernetes/issues/56899> is anyone else also seeing this? It happens only when we migrate 1.7.7 to 1.8.4. After moving to 1.8.4 even if we restart API server, rbac/v1 apis are immediately available",https://github.com/kubernetes/kubernetes/issues/56899,True,False,False,False,False,False,False
bentheelder,kubernetes-pm,aha! it's always bad `vendor/` test code :confused: ideally `dep` would trim this stuff already <https://github.com/golang/dep/issues/944>,https://github.com/golang/dep/issues/944,False,False,False,False,False,True,False
bobwise,kubernetes-pm,<https://github.com/kubernetes/features/issues/247>,https://github.com/kubernetes/features/issues/247,False,False,False,False,True,False,False
ant31,kubernetes-pm,"The feature 'daemonset update' (<https://github.com/kubernetes/features/issues/124>) is currently marked as alpha but it's an improvement of the existing api-object daemonset already in beta.
I think there is currently nothing to reflect that to the user in the API:  a lower status for a feature added to a beta/stable object? How to label it and communicate to users ?",https://github.com/kubernetes/features/issues/124,False,False,False,False,True,False,False
idvoretskyi,kubernetes-pm,<@U5LHDHFMM> kubeadm feature status is tracked here <https://github.com/kubernetes/features/issues/11>. Feature owners haven't shown any progress for 1.7 ,https://github.com/kubernetes/features/issues/11,False,False,False,False,True,False,False
cdrage,kubernetes-pm,since <@U0DE6E8JY> has done a lot of work testing <https://github.com/kubernetes-incubator/kompose/pull/521> can any of you three please test it and see if it works for you? <@U1N4ENMFT> <@U10KRBVHN> <@U3R8AEEQG> ,https://github.com/kubernetes-incubator/kompose/pull/521,False,False,False,False,False,True,False
cdrage,kubernetes-pm,<@U0DE6E8JY> <@U1N4ENMFT> <@U10KRBVHN> <@U3R8AEEQG> one of you able to do a review on <https://github.com/kubernetes/kompose/pull/799> for Kompose?,https://github.com/kubernetes/kompose/pull/799,False,False,False,False,True,False,False
porridge,kubernetes-pm,I have a little (~100 line) Python script which parses an e2e build-log.txt and shows which tests overlapped with a given time period (<https://github.com/kubernetes/kubernetes/issues/55779#issuecomment-353313279>). What would be a good place to check it in?,https://github.com/kubernetes/kubernetes/issues/55779#issuecomment-353313279,False,True,False,False,False,False,False
procrypt,kubernetes-pm,"<@U1N4ENMFT> <@U10KRBVHN> <@U2TU9NPH9> <@U0DE6E8JY> <@U3R8AEEQG> 
<https://github.com/kubernetes-incubator/kompose/pull/603> <https://github.com/kubernetes-incubator/kompose/pull/596>",https://github.com/kubernetes-incubator/kompose/pull/603,False,False,False,False,False,True,False
greatsun,kubernetes-pm,<@U0XDUM3FZ> <https://github.com/coreos/bugs/issues/1704>,https://github.com/coreos/bugs/issues/1704,False,False,False,False,False,True,False
liggitt,kubernetes-pm,<@U1P7T516X> this is really weird... <https://github.com/kubernetes/kubernetes/issues/57706#issuecomment-354931309>,https://github.com/kubernetes/kubernetes/issues/57706#issuecomment-354931309,False,True,False,False,False,False,False
bentheelder,kubernetes-pm,"I think kubernetes as well, EG <https://github.com/kubernetes/kubernetes/issues/1806>",https://github.com/kubernetes/kubernetes/issues/1806,True,False,False,False,False,False,False
sszuecs,kubernetes-pm,<@U0A6A01FG> <https://github.com/kubernetes/kops/pull/3983> the addons PR :slightly_smiling_face:,https://github.com/kubernetes/kops/pull/3983,False,False,False,False,True,False,False
cdrage,kubernetes-pm,<@U1N4ENMFT> ready for another round of reviews: <https://github.com/kubernetes/kompose/pull/759>,https://github.com/kubernetes/kompose/pull/759,False,False,False,False,True,False,False
chrislovecnm,kubernetes-pm,<https://github.com/kubernetes/test-infra/pull/6086#issuecomment-353745273>,https://github.com/kubernetes/test-infra/pull/6086#issuecomment-353745273,False,False,False,False,True,False,False
lazypower,kubernetes-pm,<https://github.com/kubernetes/kubernetes/issues/44418>,https://github.com/kubernetes/kubernetes/issues/44418,True,False,False,False,False,False,False
multi_io,kubernetes-pm,"<@U26HHP8S2> I wrote a bug report, fix has already been merged :stuck_out_tongue: <https://github.com/coreos/etcd/issues/7840>",https://github.com/coreos/etcd/issues/7840,False,False,False,False,False,True,False
euank,kubernetes-pm,"it looks like you already found a issue for this though in <https://github.com/kubernetes/kubernetes/issues/24576>, or is this not covered?",https://github.com/kubernetes/kubernetes/issues/24576,True,False,False,False,False,False,False
hazim,kubernetes-pm,"Hi,
Is there a way to change `logging driver` of containers in the pods to `fluentd`?
I read that kubernetes does not support this: <https://github.com/kubernetes/kubernetes/issues/15478>

I know i can change the logging driver on the host docker daemon, but `fluentd` itself would be running as a pod, would such configuration work?",https://github.com/kubernetes/kubernetes/issues/15478,True,False,False,False,False,False,False
liggitt,kubernetes-pm,<https://github.com/kubernetes/kubernetes/issues/43409> was opened as a feature request a while ago,https://github.com/kubernetes/kubernetes/issues/43409,True,False,False,False,False,False,False
jannis,kubernetes-pm,<https://github.com/kubernetes/kubernetes/issues/53644>,https://github.com/kubernetes/kubernetes/issues/53644,True,False,False,False,False,False,False
alban,kubernetes-pm,"<@U0JTMA7M5> re bug <https://github.com/kubernetes-incubator/rktlet/issues/44> : I started pods in different QoS category (besteffort, burstable) and then looked at `systemd-cgls`: I think the dashes in the uuid mess with the systemd slice names: <https://gist.github.com/alban/ebaf712099615e49816d422f62818a5d>",https://github.com/kubernetes-incubator/rktlet/issues/44,False,False,False,False,False,True,False
bentheelder,kubernetes-pm,done in <https://github.com/kubernetes/test-infra/pull/6052>,https://github.com/kubernetes/test-infra/pull/6052,False,False,False,False,True,False,False
ingo,kubernetes-pm,Mein Blog Post hat sich wohl grad von selbst erledigt: <https://github.com/kubernetes/kubernetes/pull/24429>,https://github.com/kubernetes/kubernetes/pull/24429,False,False,True,False,False,False,False
multi_io,kubernetes-pm,"Hi. I’m trying to sign up to the CNCF CLA to be able to submit code, and I’m failing to do so. This is the PR where the corresponding check fails: <https://github.com/kubernetes-incubator/external-dns/pull/376>",https://github.com/kubernetes-incubator/external-dns/pull/376,False,False,False,False,False,True,False
surajnarwade,kubernetes-pm,"guys, review please :slightly_smiling_face: <https://github.com/kubernetes-incubator/kompose/pull/590>",https://github.com/kubernetes-incubator/kompose/pull/590,False,False,False,False,False,True,False
typositoire,kubernetes-pm,<https://github.com/kubernetes/kubernetes/issues/32839>,https://github.com/kubernetes/kubernetes/issues/32839,True,False,False,False,False,False,False
surajnarwade,kubernetes-pm,<https://github.com/kubernetes/kompose/pull/837>,https://github.com/kubernetes/kompose/pull/837,False,False,False,False,True,False,False
tkral,kubernetes-pm,<@U7YB8L5UM> it looks like there is PR in progress for v3 build - <https://github.com/kubernetes/kompose/pull/846>,https://github.com/kubernetes/kompose/pull/846,False,False,False,False,True,False,False
nsteinmetz,kubernetes-pm,"bon en mettant `externalIP`, c'est accessible mais uniquement sur le pod où le container tourne et pas les 3 ips - cela me rappelle que j'ai lu ça hier <https://hackernoon.com/kubernetes-ingress-controllers-and-traefik-a32648a4ae95#.5di7njn00> et j'ai trouvé ça aussi : <https://github.com/kubernetes/charts/pull/477> qui va dans le même sens",https://github.com/kubernetes/charts/pull/477,False,False,False,False,True,False,False
cblecker,kubernetes-pm,"Brian Grant had laid out what I think is a good set of guidelines for what ""help wanted"" should mean <https://github.com/kubernetes/community/issues/860#issuecomment-321861134>",https://github.com/kubernetes/community/issues/860#issuecomment-321861134,False,False,False,False,True,False,False
lucab,kubernetes-pm,I just know about <https://github.com/coreos/rkt/issues/3600>,https://github.com/coreos/rkt/issues/3600,False,False,False,False,False,True,False
procrypt,kubernetes-pm,"<@U1N4ENMFT> <@U10KRBVHN> <@U2TU9NPH9> <@U0DE6E8JY> <@U3R8AEEQG> 
<https://github.com/kubernetes-incubator/kompose/pull/603> <https://github.com/kubernetes-incubator/kompose/pull/596>",https://github.com/kubernetes-incubator/kompose/pull/596,False,False,False,False,False,True,False
micahhausler,kubernetes-pm,<@U5N0VS7CK> There is an open PR for better docs around AWS annotations <https://github.com/kubernetes/website/pull/6692>,https://github.com/kubernetes/website/pull/6692,False,False,False,False,True,False,False
smana,kubernetes-pm,bref j'essaye surtout d'installer kubernetes-dashboard et j'ai un petit soucis pour l'instant <https://github.com/kubernetes/dashboard/issues/374>,https://github.com/kubernetes/dashboard/issues/374,False,False,False,False,True,False,False
mrostecki,kubernetes-pm,<@U0ESKCZA9> <@U0JTMA7M5> ptal <https://github.com/kubernetes-incubator/rktlet/issues/107#issuecomment-329188011>,https://github.com/kubernetes-incubator/rktlet/issues/107#issuecomment-329188011,False,False,False,False,False,True,False
mhausenblas,kubernetes-pm,<@U1A5ZGBLM> you aware of <https://github.com/kubernetes/kubernetes/issues/26120>?,https://github.com/kubernetes/kubernetes/issues/26120,True,False,False,False,False,False,False
spiffxp,kubernetes-pm,<https://github.com/kubernetes/contrib/pull/2701> should we have tide exclude `needs-rebase` PR's?,https://github.com/kubernetes/contrib/pull/2701,False,False,False,False,True,False,False
fejta,kubernetes-pm,<https://docs.google.com/document/d/1DmNEtHM8ocbmIknThpF9VoJVrueIixjQN49brVd_Zq0/edit?usp=sharing> for <https://github.com/kubernetes/test-infra/issues/6035>,https://github.com/kubernetes/test-infra/issues/6035,False,False,False,False,True,False,False
liggitt,kubernetes-pm,"FYI, <https://github.com/kubernetes/kubernetes/pull/56358> Will do something similar for role creation, checking for super user permissions with the active authorizer",https://github.com/kubernetes/kubernetes/pull/56358,False,False,True,False,False,False,False
jpbetz,kubernetes-pm,<https://github.com/kubernetes/kubernetes/issues/57822>,https://github.com/kubernetes/kubernetes/issues/57822,True,False,False,False,False,False,False
bentheelder,kubernetes-pm,"<@U09R2FL93> speaking of documenting the bots, I found this gem: <https://github.com/kubernetes/kubernetes/pull/12981#issuecomment-133535090>
<@U1P7T516X>:
&gt; That's pretty cool though, does it auto merge on LGTM tag + green on tests?
:shrug:",https://github.com/kubernetes/kubernetes/pull/12981#issuecomment-133535090,False,True,False,False,False,False,False
surajnarwade,kubernetes-pm,"hello guys, please review <https://github.com/kubernetes-incubator/kompose/pull/626>",https://github.com/kubernetes-incubator/kompose/pull/626,False,False,False,False,False,True,False
porridge,kubernetes-pm,can I please get an opinion on <https://github.com/kubernetes/contrib/issues/2812> from someone who considers themselves the owner of `test-infra/jobs/config.json`?,https://github.com/kubernetes/contrib/issues/2812,False,False,False,False,True,False,False
spiffxp,kubernetes-pm,"<https://github.com/kubernetes/community/pull/1532> and there's a merge by k8-ci-robot, hi tide :ocean:",https://github.com/kubernetes/community/pull/1532,False,False,False,False,True,False,False
rathko,kubernetes-pm,Hey all! I've been trying to make work kompose on my OSX but it was complaining about the hardcoded unix socket. Just added the PR for it: <https://github.com/kubernetes/kompose/pull/746> Hope it will be useful for someone!,https://github.com/kubernetes/kompose/pull/746,False,False,False,False,True,False,False
perotinus,kubernetes-pm,<https://github.com/kubernetes/test-infra/pull/6047>,https://github.com/kubernetes/test-infra/pull/6047,False,False,False,False,True,False,False
surajnarwade,kubernetes-pm,"I think , this is not supported with build args, <https://github.com/kubernetes-incubator/kompose/pull/424#discussion_r116516834>",https://github.com/kubernetes-incubator/kompose/pull/424#discussion_r116516834,False,False,False,False,False,True,False
greatsun,kubernetes-pm,<@U09R4NHC7> <@U0XDUM3FZ> <@U09R2FFHP> <@U16FW2P8W> : Are there any plans on this issue you know of?: <https://github.com/containers/build/issues/125>,https://github.com/containers/build/issues/125,False,False,False,False,False,True,False
liggitt,kubernetes-pm,(c.f. <https://github.com/kubernetes/kubernetes/issues/16543#issuecomment-157091086>),https://github.com/kubernetes/kubernetes/issues/16543#issuecomment-157091086,False,True,False,False,False,False,False
cmcc123,kubernetes-pm,We've worked this out for anyone else who ends up here with a search.  Details on what we needed to get it working for us are here:  <https://github.com/zalando-incubator/kube-ingress-aws-controller/issues/106>,https://github.com/zalando-incubator/kube-ingress-aws-controller/issues/106,False,False,False,False,False,True,False
euank,kubernetes-pm,There's a somewhat-related issue already <https://github.com/coreos/bugs/issues/1610>,https://github.com/coreos/bugs/issues/1610,False,False,False,False,False,True,False
luiz.toledo,kubernetes-pm,"And if it is, how made it, how are you dealing with the Client-ID and Client-secret in the kubectl, do you that is a security issue? I read carefully this discussion: `<https://github.com/kubernetes/kubernetes/issues/37822>`, but I still don't get it",https://github.com/kubernetes/kubernetes/issues/37822,True,False,False,False,False,False,False
jhorwit2,kubernetes-pm,"<@U6N42AE8G> 
<https://github.com/kubernetes/features/issues/92>
<https://github.com/kubernetes/features/issues/460>
<https://github.com/kubernetes/features/issues/370>",https://github.com/kubernetes/features/issues/92,False,False,False,False,True,False,False
surajnarwade,kubernetes-pm,"<@U59UM9P9R> you can pick this one, <https://github.com/kubernetes-incubator/kompose/issues/625>",https://github.com/kubernetes-incubator/kompose/issues/625,False,False,False,False,False,True,False
jhorwit2,kubernetes-pm,"<@U6N42AE8G> 
<https://github.com/kubernetes/features/issues/92>
<https://github.com/kubernetes/features/issues/460>
<https://github.com/kubernetes/features/issues/370>",https://github.com/kubernetes/features/issues/460,False,False,False,False,True,False,False
cdrage,kubernetes-pm,"mention bot has been working well, but could <@U10KRBVHN> or <@U3R8AEEQG> give a quick review on: <https://github.com/kubernetes/kompose/pull/731> <https://github.com/kubernetes/kompose/pull/728> and <https://github.com/kubernetes/kompose/pull/727>",https://github.com/kubernetes/kompose/pull/731,False,False,False,False,True,False,False
cblecker,kubernetes-pm,Wojtek saying the same thing in 2016: <https://github.com/kubernetes/kubernetes/pull/19222#issuecomment-168297673>,https://github.com/kubernetes/kubernetes/pull/19222#issuecomment-168297673,False,True,False,False,False,False,False
oomichi,kubernetes-pm,"happy holiday :slightly_smiling_face:
Can somebody close <https://github.com/kubernetes/kubernetes/issues/24763> ?
That can be closed because test-infra one(<https://github.com/kubernetes/test-infra/issues/5701>) is merged instead",https://github.com/kubernetes/kubernetes/issues/24763,True,False,False,False,False,False,False
chrisk,kubernetes-pm,A new rkt release with that fix should be out tomorrow: <https://github.com/rkt/rkt/pull/3815>,https://github.com/rkt/rkt/pull/3815,False,False,False,False,False,True,False
surajnarwade,kubernetes-pm,"needs review on <https://github.com/kubernetes/kompose/pull/626>, added comments as persuggestion",https://github.com/kubernetes/kompose/pull/626,False,False,False,False,True,False,False
