Sender,channel,text,url_html,is issue,is comment's issue,is pull request,is comment's pull request,issue or pull another repository,is other issue or pull of another organization,url not found
jurgen,kops-users,"yeah, he is on weave; <https://github.com/kubernetes/kops/issues/3575#issuecomment-352696174> direct link",https://github.com/kubernetes/kops/issues/3575#issuecomment-352696174,False,True,False,False,False,False,False
cdrage,kops-users,"mention bot has been working well, but could <@U10KRBVHN> or <@U3R8AEEQG> give a quick review on: <https://github.com/kubernetes/kompose/pull/731> <https://github.com/kubernetes/kompose/pull/728> and <https://github.com/kubernetes/kompose/pull/727>",https://github.com/kubernetes/kompose/pull/728,False,False,False,False,True,False,False
chrislovecnm,kops-users,And can you remove the help wanted label on <https://github.com/kubernetes/test-infra/issues/5283>,https://github.com/kubernetes/test-infra/issues/5283,False,False,False,False,True,False,False
mhausenblas,kops-users,<@U1A5ZGBLM> you aware of <https://github.com/kubernetes/kubernetes/issues/26120>?,https://github.com/kubernetes/kubernetes/issues/26120,False,False,False,False,True,False,False
cdrage,kops-users,"mention bot has been working well, but could <@U10KRBVHN> or <@U3R8AEEQG> give a quick review on: <https://github.com/kubernetes/kompose/pull/731> <https://github.com/kubernetes/kompose/pull/728> and <https://github.com/kubernetes/kompose/pull/727>",https://github.com/kubernetes/kompose/pull/727,False,False,False,False,True,False,False
cdrage,kops-users,hey <@U2SBSJEHJ>  I'm having a lot of troubles with the openshift cluster tests... even locally it seems to fail a small amount of times. Any ideas regarding the CrashLoopBackoff? <https://github.com/kubernetes/kompose/pull/763>,https://github.com/kubernetes/kompose/pull/763,False,False,False,False,True,False,False
arto,kops-users,"On the Kubernetes side this is IMO the main one: <https://github.com/kubernetes/kubernetes/issues/57382> , it has backlinks to a bunch of the reports on the kops side.",https://github.com/kubernetes/kubernetes/issues/57382,False,False,False,False,True,False,False
dbhanushali,kops-users,<@U0E40F05R> <@U5TFNBM42> <https://github.com/kubernetes/kubernetes/pull/44344>,https://github.com/kubernetes/kubernetes/pull/44344,False,False,False,False,True,False,False
iaguis,kops-users,<@U26HHP8S2> in <https://github.com/rkt/rkt/pull/3797#issuecomment-330831169> you mean that I error out if created time is 0?,https://github.com/rkt/rkt/pull/3797#issuecomment-330831169,False,False,False,False,False,True,False
yifan-gu,kops-users,what's the status of <https://github.com/kubernetes/kubernetes/pull/33965> ?,https://github.com/kubernetes/kubernetes/pull/33965,False,False,False,False,True,False,False
aledbf,kops-users,this PR <https://github.com/aws/amazon-vpc-cni-k8s/pull/17> add support for network policy using calico,https://github.com/aws/amazon-vpc-cni-k8s/pull/17,False,False,False,False,False,True,False
philips,kops-users,"<@U0A6CUU5A>: Could you update the body of this feature with the links for the design proposal, etc: <https://github.com/kubernetes/features/issues/22>",https://github.com/kubernetes/features/issues/22,False,False,False,False,True,False,False
goodwill,kops-users,"<@U09R4NHC7>: now that <https://github.com/rkt/rkt/issues/2937> is fixed, any thought if it will make it into the k8s code?",https://github.com/rkt/rkt/issues/2937,False,False,False,False,False,True,False
laurentdumont,kops-users,Probablement mais je crois pas que kubeadm doit faire un minimum pour que ca fonctionne: <https://github.com/kubernetes/kubeadm/issues/82>,https://github.com/kubernetes/kubeadm/issues/82,False,False,False,False,True,False,False
ixdy,kops-users,<https://github.com/golang/protobuf/pull/257>,https://github.com/golang/protobuf/pull/257,False,False,False,False,False,True,False
liggitt,kops-users,<https://github.com/kubernetes/kubernetes/issues/43409> was opened as a feature request a while ago,https://github.com/kubernetes/kubernetes/issues/43409,False,False,False,False,True,False,False
luiz.toledo,kops-users,"And if it is, how made it, how are you dealing with the Client-ID and Client-secret in the kubectl, do you that is a security issue? I read carefully this discussion: `<https://github.com/kubernetes/kubernetes/issues/37822>`, but I still don't get it",https://github.com/kubernetes/kubernetes/issues/37822,False,False,False,False,True,False,False
euank,kops-users,<https://github.com/coreos/rkt/issues/3181>,https://github.com/coreos/rkt/issues/3181,False,False,False,False,False,True,False
cdrage,kops-users,<@U2S2GLMJR> i reviewed: <https://github.com/kubernetes-incubator/kompose/pull/651> lots of weird stuff going on,https://github.com/kubernetes-incubator/kompose/pull/651,False,False,False,False,False,True,False
porridge,kops-users,I have a little (~100 line) Python script which parses an e2e build-log.txt and shows which tests overlapped with a given time period (<https://github.com/kubernetes/kubernetes/issues/55779#issuecomment-353313279>). What would be a good place to check it in?,https://github.com/kubernetes/kubernetes/issues/55779#issuecomment-353313279,False,False,False,False,True,False,False
christopher376,kops-users,<https://github.com/kubernetes/kops/issues/1718>,https://github.com/kubernetes/kops/issues/1718,True,False,False,False,False,False,False
cdrage,kops-users,<@U3R8AEEQG> <https://github.com/kubernetes/kompose/pull/869> isn't correct. we have no deploy: labels working yet.,https://github.com/kubernetes/kompose/pull/869,False,False,False,False,True,False,False
cdrage,kops-users,<https://github.com/kubernetes/kompose/issues/887>,https://github.com/kubernetes/kompose/issues/887,False,False,False,False,True,False,False
cdrage,kops-users,"Hey <@U3R8AEEQG> I did a review: <https://github.com/kubernetes/kompose/pull/810#pullrequestreview-61218475> sorry if I'm a bit harsh, I should of explained more clearly what I meant in the `--controller` issue.",https://github.com/kubernetes/kompose/pull/810#,False,False,False,False,True,False,False
kruczjak,kops-users,"<https://github.com/kubernetes/kops/pull/3944> - in master, you can try to just use it",https://github.com/kubernetes/kops/pull/3944,False,False,True,False,False,False,False
spiffxp,kops-users,<https://github.com/kubernetes/test-infra/pull/6062>,https://github.com/kubernetes/test-infra/pull/6062,False,False,False,False,True,False,False
perotinus,kops-users,<https://github.com/kubernetes/cluster-registry/pull/144>,https://github.com/kubernetes/cluster-registry/pull/144,False,False,False,False,True,False,False
smana,kops-users,bref j'essaye surtout d'installer kubernetes-dashboard et j'ai un petit soucis pour l'instant <https://github.com/kubernetes/dashboard/issues/374>,https://github.com/kubernetes/dashboard/issues/374,False,False,False,False,True,False,False
bentheelder,kops-users,Perhaps this one? <https://github.com/kubernetes/test-infra/issues/1612>,https://github.com/kubernetes/test-infra/issues/1612,False,False,False,False,True,False,False
jhorwit2,kops-users,np! There's also a vault provider impl WIP <https://github.com/kubernetes/kubernetes/issues/49817>,https://github.com/kubernetes/kubernetes/issues/49817,False,False,False,False,True,False,False
euank,kops-users,"it looks like you already found a issue for this though in <https://github.com/kubernetes/kubernetes/issues/24576>, or is this not covered?",https://github.com/kubernetes/kubernetes/issues/24576,False,False,False,False,True,False,False
surajnarwade,kops-users,"<@U2SBSJEHJ> , can you please review <https://github.com/kubernetes-incubator/kompose/pull/609>",https://github.com/kubernetes-incubator/kompose/pull/609,False,False,False,False,False,True,False
ericchiang,kops-users,<@U4SFZAMPC> what version of kubernetes are you using? might be <https://github.com/kubernetes/kubernetes/issues/45353> ?,https://github.com/kubernetes/kubernetes/issues/45353,False,False,False,False,True,False,False
surajd,kops-users,<@U2S2GLMJR> <https://github.com/kubernetes-incubator/kompose/issues/624>,https://github.com/kubernetes-incubator/kompose/issues/624,False,False,False,False,False,True,False
rathko,kops-users,Hey all! I've been trying to make work kompose on my OSX but it was complaining about the hardcoded unix socket. Just added the PR for it: <https://github.com/kubernetes/kompose/pull/746> Hope it will be useful for someone!,https://github.com/kubernetes/kompose/pull/746,False,False,False,False,True,False,False
surajnarwade,kops-users,<@U10KRBVHN>  <@U2TU9NPH9> <@U0DE6E8JY>  needs review on this one <https://github.com/kubernetes-incubator/kompose/pull/590>,https://github.com/kubernetes-incubator/kompose/pull/590,False,False,False,False,False,True,False
hrishin,kops-users,"Greeting on Friday evening!
<https://github.com/kubernetes/kompose/issues/712>",https://github.com/kubernetes/kompose/issues/712,False,False,False,False,True,False,False
oomichi,kops-users,"happy holiday :slightly_smiling_face:
Can somebody close <https://github.com/kubernetes/kubernetes/issues/24763> ?
That can be closed because test-infra one(<https://github.com/kubernetes/test-infra/issues/5701>) is merged instead",https://github.com/kubernetes/test-infra/issues/5701,False,False,False,False,True,False,False
surajnarwade,kops-users,<@U10KRBVHN>  ready to merge <https://github.com/kubernetes/kompose/pull/739>,https://github.com/kubernetes/kompose/pull/739,False,False,False,False,True,False,False
surajnarwade,kops-users,<@U2TU9NPH9> <@U10KRBVHN>  <@U1N4ENMFT> <@U0DE6E8JY> please review <https://github.com/kubernetes-incubator/kompose/pull/626>,https://github.com/kubernetes-incubator/kompose/pull/626,False,False,False,False,False,True,False
darrengarvey,kops-users,I just realised `hostPath` support got removed: <https://github.com/kubernetes-incubator/kompose/issues/109>,https://github.com/kubernetes-incubator/kompose/issues/109,False,False,False,False,False,True,False
surajd,kops-users,<@U2TU9NPH9> <https://github.com/dustymabe/fedpkg-kompose/pull/7>,https://github.com/dustymabe/fedpkg-kompose/pull/7,False,False,False,False,False,True,False
cdrage,kops-users,<@U0DE6E8JY> I was originally intending to use <https://github.com/kubernetes-incubator/kompose/pull/670> as the example for the 1.0.0 post for V3 conversion,https://github.com/kubernetes-incubator/kompose/pull/670,False,False,False,False,False,True,False
bassam,kops-users,thanks <@U0XDUM3FZ> . moving on to the next issue now <https://github.com/coreos/rkt/issues/3181#issuecomment-270165987> :slightly_smiling_face:,https://github.com/coreos/rkt/issues/3181#issuecomment-270165987,False,False,False,False,False,True,False
ingo,kops-users,Mein Blog Post hat sich wohl grad von selbst erledigt: <https://github.com/kubernetes/kubernetes/pull/24429>,https://github.com/kubernetes/kubernetes/pull/24429,False,False,False,False,True,False,False
euank,kops-users,There's a somewhat-related issue already <https://github.com/coreos/bugs/issues/1610>,https://github.com/coreos/bugs/issues/1610,False,False,False,False,False,True,False
jpbetz,kops-users,We have a PR that needs to be scalability tested before merging (<https://github.com/kubernetes/kubernetes/pull/57480>) the previous attempt to bump the etcd version resulted in scalability failures on master and we'd like to avoid merging until we're able to ensure the grpc fix in the latest PR results in a clean scalability test run.  Anyone know how to set up the test run?,https://github.com/kubernetes/kubernetes/pull/57480,False,False,False,False,True,False,False
surajnarwade,kops-users,"hello guys, please review <https://github.com/kubernetes-incubator/kompose/pull/626>",https://github.com/kubernetes-incubator/kompose/pull/626,False,False,False,False,False,True,False
jhorwit2,kops-users,"<@U6N42AE8G> 
<https://github.com/kubernetes/features/issues/92>
<https://github.com/kubernetes/features/issues/460>
<https://github.com/kubernetes/features/issues/370>",https://github.com/kubernetes/features/issues/370,False,False,False,False,True,False,False
iaguis,kops-users,"wrote a PR to fix the systemd issue, I don't have much context on that code so I'm not sure it's the right fix or breaks security assumptions <https://github.com/systemd/systemd/pull/7072>",https://github.com/systemd/systemd/pull/7072,False,False,False,False,False,True,False
iaguis,kops-users,<https://github.com/systemd/systemd/issues/7069>,https://github.com/systemd/systemd/issues/7069,False,False,False,False,False,True,False
luxas,kops-users,Feel free to comment on: <https://github.com/kubernetes/features/issues/288>,https://github.com/kubernetes/features/issues/288,False,False,False,False,True,False,False
philips,kops-users,<https://github.com/coreos/rkt/issues/894#issuecomment-256096842>,https://github.com/coreos/rkt/issues/894#issuecomment-256096842,False,False,False,False,False,True,False
bentheelder,kops-users,<https://github.com/kubernetes/test-infra/pull/6031>,https://github.com/kubernetes/test-infra/pull/6031,False,False,False,False,True,False,False
cdrage,kops-users,Hey <@U2SBSJEHJ> could you have a look at <https://github.com/kubernetes/kompose/pull/665> when you have time? :),https://github.com/kubernetes/kompose/pull/665,False,False,False,False,True,False,False
sszuecs,kops-users,<@U0A6A01FG> <https://github.com/kubernetes/kops/pull/3983> the addons PR :slightly_smiling_face:,https://github.com/kubernetes/kops/pull/3983,False,False,True,False,False,False,False
porridge,kops-users,can someone please add the queue/fix label to <https://github.com/kubernetes/kubernetes/pull/57407>?,https://github.com/kubernetes/kubernetes/pull/57407,False,False,False,False,True,False,False
ixdy,kops-users,it's probably similar to <https://github.com/kubernetes/kubernetes/issues/56516>,https://github.com/kubernetes/kubernetes/issues/56516,False,False,False,False,True,False,False
hazim,kops-users,"Hi,
Is there a way to change `logging driver` of containers in the pods to `fluentd`?
I read that kubernetes does not support this: <https://github.com/kubernetes/kubernetes/issues/15478>

I know i can change the logging driver on the host docker daemon, but `fluentd` itself would be running as a pod, would such configuration work?",https://github.com/kubernetes/kubernetes/issues/15478,False,False,False,False,True,False,False
chaosaffe,kops-users,<https://github.com/kubernetes/kubernetes/issues/341>,https://github.com/kubernetes/kubernetes/issues/341,False,False,False,False,True,False,False
surajnarwade,kops-users,"hey <@U2TU9NPH9>, since <https://github.com/kubernetes/kompose/pull/871>  takes input from stdin, testing it is bit difficult",https://github.com/kubernetes/kompose/pull/871,False,False,False,False,True,False,False
jpbetz,kops-users,<https://github.com/kubernetes/kubernetes/issues/57822>,https://github.com/kubernetes/kubernetes/issues/57822,False,False,False,False,True,False,False
surajnarwade,kops-users,<@U10KRBVHN> <@U2TU9NPH9> please review <https://github.com/kubernetes-incubator/kompose/pull/626>,https://github.com/kubernetes-incubator/kompose/pull/626,False,False,False,False,False,True,False
greatsun,kops-users,<@U09R4NHC7> <@U0XDUM3FZ> <@U09R2FFHP> <@U16FW2P8W> : Are there any plans on this issue you know of?: <https://github.com/containers/build/issues/125>,https://github.com/containers/build/issues/125,False,False,False,False,False,True,False
procrypt,kops-users,"<@U1N4ENMFT> <@U10KRBVHN> <@U2TU9NPH9> <@U0DE6E8JY> <@U3R8AEEQG> 
<https://github.com/kubernetes-incubator/kompose/pull/603> <https://github.com/kubernetes-incubator/kompose/pull/596>",https://github.com/kubernetes-incubator/kompose/pull/596,False,False,False,False,False,True,False
carlos.panato,kops-users,i saw this one: <https://github.com/kubernetes/test-infra/issues/5283>,https://github.com/kubernetes/test-infra/issues/5283,False,False,False,False,True,False,False
surajnarwade,kops-users,"<@U2TU9NPH9> we can merge this, tests will be added later by Anush <https://github.com/kubernetes/kompose/pull/868>",https://github.com/kubernetes/kompose/pull/868,False,False,False,False,True,False,False
procrypt,kops-users,<@U0DE6E8JY> I have sent a PR for this can you please check  <https://github.com/kubernetes-incubator/kompose/pull/655>,https://github.com/kubernetes-incubator/kompose/pull/655,False,False,False,False,False,True,False
liggitt,kops-users,finally finally figured out the TestCascadingDeletion integration test flake - <https://github.com/kubernetes/kubernetes/issues/56121#issuecomment-353265160>,https://github.com/kubernetes/kubernetes/issues/56121#issuecomment-353265160,False,False,False,False,True,False,False
greatsun,kops-users,<https://github.com/coreos/rkt/issues/894>,https://github.com/coreos/rkt/issues/894,False,False,False,False,False,True,False
imartyn,kops-users,"seen as some people are active here today, can I get more eyes on this : <https://github.com/kubernetes/kubernetes/pull/56085>",https://github.com/kubernetes/kubernetes/pull/56085,False,False,False,False,True,False,False
cdrage,kops-users,mind commenting on this <@U0DE6E8JY> <https://github.com/kubernetes/kompose/issues/109> later today,https://github.com/kubernetes/kompose/issues/109,False,False,False,False,True,False,False
lazypower,kops-users,<https://github.com/kubernetes/kubernetes/issues/44418>,https://github.com/kubernetes/kubernetes/issues/44418,False,False,False,False,True,False,False
jdetiber,kops-users,luxas: question on <https://github.com/kubernetes/features/issues/288#issuecomment-317968541> is GCR a hard requirement? Would it be possible to use a different public registry that supports Image manifest V2 schema 2?,https://github.com/kubernetes/features/issues/288#issuecomment-317968541,False,False,False,False,True,False,False
tkral,kops-users,<@U2TU9NPH9> is working on adding support for building and pushing images <https://github.com/kubernetes-incubator/kompose/pull/521>,https://github.com/kubernetes-incubator/kompose/pull/521,False,False,False,False,False,True,False
surajd,kops-users,more in terms of <https://github.com/kubernetes/kompose/pull/739>,https://github.com/kubernetes/kompose/pull/739,False,False,False,False,True,False,False
ixdy,kops-users,"but there's a suspicious `sed` there, which was added back in <https://github.com/kubernetes/test-infra/pull/3903> (in August), so probably important",https://github.com/kubernetes/test-infra/pull/3903,False,False,False,False,True,False,False
surajd,kops-users,<@U3R8AEEQG> <https://github.com/kubernetes/kompose/pull/626#discussion_r127797088>,https://github.com/kubernetes/kompose/pull/626#discussion_r127797088,False,False,False,False,True,False,False
sdlarsen,kops-users,<@U3DLQ64KT> Using the workaround mentioned here <https://github.com/kubernetes/kops/issues/3605> solves the issue for now. So probably this is a race condition rather than an AWS issue.,https://github.com/kubernetes/kops/issues/3605,True,False,False,False,False,False,False
sleepybrett,kops-users,<https://github.com/golang/go/issues/18639>,https://github.com/golang/go/issues/18639,False,False,False,False,False,True,False
spiffxp,kops-users,yes I did <https://github.com/kubernetes/test-infra/pull/6019#issuecomment-353187630>,https://github.com/kubernetes/test-infra/pull/6019#issuecomment-353187630,False,False,False,False,True,False,False
fejta,kops-users,<https://github.com/kubernetes/test-infra/issues/5848>,https://github.com/kubernetes/test-infra/issues/5848,False,False,False,False,True,False,False
cdrage,kops-users,<@U3R8AEEQG> if you google the error you can find this: <https://github.com/sirupsen/logrus/issues/543>,https://github.com/sirupsen/logrus/issues/543,False,False,False,False,False,True,False
surajnarwade,kops-users,"guys, review please :slightly_smiling_face: <https://github.com/kubernetes-incubator/kompose/pull/590>",https://github.com/kubernetes-incubator/kompose/pull/590,False,False,False,False,False,True,False
cblecker,kops-users,Wojtek saying the same thing in 2016: <https://github.com/kubernetes/kubernetes/pull/19222#issuecomment-168297673>,https://github.com/kubernetes/kubernetes/pull/19222#issuecomment-168297673,False,False,False,False,True,False,False
sszuecs,kops-users,anyone having problems with docker as shown in <https://github.com/moby/moby/issues/33820> ?,https://github.com/moby/moby/issues/33820,False,False,False,False,False,True,False
euank,kops-users,Might get fixed by <https://github.com/coreos/rkt/pull/3486>. At the very least it will make it easier to clean them up eventually.,https://github.com/coreos/rkt/pull/3486,False,False,False,False,False,True,False
greatsun,kops-users,<@U0XDUM3FZ> <@U26HHP8S2> <@U0DT660QM> <@U09R4NHC7> <@U09R2FFHP> : <https://github.com/coreos/rkt/issues/894#issuecomment-255313975>,https://github.com/coreos/rkt/issues/894#issuecomment-255313975,False,False,False,False,False,True,False
procrypt,kops-users,"<@U1N4ENMFT> <@U10KRBVHN> <@U2TU9NPH9> <@U0DE6E8JY> <@U3R8AEEQG> 
<https://github.com/kubernetes-incubator/kompose/pull/603> <https://github.com/kubernetes-incubator/kompose/pull/596>",https://github.com/kubernetes-incubator/kompose/pull/603,False,False,False,False,False,True,False
bobwise,kops-users,<https://github.com/kubernetes/features/issues/247>,https://github.com/kubernetes/features/issues/247,False,False,False,False,True,False,False
spiffxp,kops-users,so we think we've narrowed it down to <https://github.com/kubernetes/test-infra/issues/5985>,https://github.com/kubernetes/test-infra/issues/5985,False,False,False,False,True,False,False
idvoretskyi,kops-users,<@U5LHDHFMM> kubeadm feature status is tracked here <https://github.com/kubernetes/features/issues/11>. Feature owners haven't shown any progress for 1.7 ,https://github.com/kubernetes/features/issues/11,False,False,False,False,True,False,False
surajnarwade,kops-users,<@U0DE6E8JY> I need  review on <https://github.com/kubernetes-incubator/kompose/pull/560>,https://github.com/kubernetes-incubator/kompose/pull/560,False,False,False,False,False,True,False
mikedanese,kops-users,also i would like to get this one into 1.9 <https://github.com/kubernetes/kubernetes/pull/56444>,https://github.com/kubernetes/kubernetes/pull/56444,False,False,False,False,True,False,False
mrostecki,kops-users,<@U0ESKCZA9> <@U0JTMA7M5> ptal <https://github.com/kubernetes-incubator/rktlet/issues/107#issuecomment-329188011>,https://github.com/kubernetes-incubator/rktlet/issues/107#issuecomment-329188011,False,False,False,False,False,True,False
chrislovecnm,kops-users,<@U09R2FL93> just because <https://github.com/kubernetes/kops/pull/4185>,https://github.com/kubernetes/kops/pull/4185,False,False,True,False,False,False,False
chrislovecnm,kops-users,<https://github.com/kubernetes/test-infra/pull/6086#issuecomment-353745273>,https://github.com/kubernetes/test-infra/pull/6086#issuecomment-353745273,False,False,False,False,True,False,False
robocop,kops-users,<@U0TH372DT> open issue still? <https://github.com/kubernetes/kubernetes/issues/45419>,https://github.com/kubernetes/kubernetes/issues/45419,False,False,False,False,True,False,False
chrislovecnm,kops-users,Help anyone <https://github.com/kubernetes/test-infra/issues/6088>,https://github.com/kubernetes/test-infra/issues/6088,False,False,False,False,True,False,False
bentheelder,kops-users,"<@U09R2FL93> speaking of documenting the bots, I found this gem: <https://github.com/kubernetes/kubernetes/pull/12981#issuecomment-133535090>
<@U1P7T516X>:
&gt; That's pretty cool though, does it auto merge on LGTM tag + green on tests?
:shrug:",https://github.com/kubernetes/kubernetes/pull/12981#issuecomment-133535090,False,False,False,False,True,False,False
pradeepto,kops-users,<@U0ARNNR9P> Look where your baby is going ... <https://github.com/fabric8io/fabric8-maven-plugin/pull/988>,https://github.com/fabric8io/fabric8-maven-plugin/pull/988,False,False,False,False,False,True,False
dims,kops-users,<@U0E2KHQ13> <@U09R0N2BF> can you please let me know who i can ask for a loadBalancerIP for a new service? (<https://github.com/kubernetes/k8s.io/pull/96>),https://github.com/kubernetes/k8s.io/pull/96,False,False,False,False,True,False,False
cdrage,kops-users,snarwade tkral procrypt fixed it: <https://github.com/kubernetes-incubator/kompose/pull/660>,https://github.com/kubernetes-incubator/kompose/pull/660,False,False,False,False,False,True,False
obristow,kops-users,"Thanks, I created a [PR](<https://github.com/kubernetes/kompose/pull/896>) to add `kompose.expose.tls-secret`",https://github.com/kubernetes/kompose/pull/896,False,False,False,False,True,False,False
tombar,kops-users,Please check <https://github.com/kubernetes/test-infra/issues/5998>,https://github.com/kubernetes/test-infra/issues/5998,False,False,False,False,True,False,False
gustavoatt,kops-users,Thanks! I think I found the issue <https://github.com/kubernetes/kubernetes/issues/56261>. Is the workaround just restarting the scheduler?,https://github.com/kubernetes/kubernetes/issues/56261,False,False,False,False,True,False,False
surajnarwade,kops-users,"hello guys, review needed for this: <https://github.com/kubernetes-incubator/kompose/pull/626>",https://github.com/kubernetes-incubator/kompose/pull/626,False,False,False,False,False,True,False
cdrage,kops-users,"Hey <@U0DE6E8JY> saw you fixed bintray, but didn't reply to <https://github.com/kubernetes/kompose/issues/889> can we close it now?",https://github.com/kubernetes/kompose/issues/889,False,False,False,False,True,False,False
fejta,kops-users,Surprise! <https://github.com/kubernetes/test-infra/pull/5974>,https://github.com/kubernetes/test-infra/pull/5974,False,False,False,False,True,False,False
ericchiang,kops-users,"<@U8B9K1ZPG> <https://github.com/kubernetes/kubernetes/issues/37822> is a good summary of the state of things. it depends on your provider, which may have some concept of ""public clients"" where the client-secret isn't secret",https://github.com/kubernetes/kubernetes/issues/37822,False,False,False,False,True,False,False
iaguis,kops-users,"<@U26HHP8S2> about <https://github.com/kubernetes-incubator/rktlet/pull/117#issuecomment-329462827> I'm not sure I understand, if you pass any seccomp-related option to the systemd unit (<https://github.com/systemd/systemd/blob/3b2286/src/core/execute.c#L1293>) it will enable no_new_privs. Do you mean that we could disable seccomp on a per-app basis?",https://github.com/kubernetes-incubator/rktlet/pull/117#issuecomment-329462827,False,False,False,False,False,True,False
lucab,kops-users,I just know about <https://github.com/coreos/rkt/issues/3600>,https://github.com/coreos/rkt/issues/3600,False,False,False,False,False,True,False
mrostecki,kops-users,I'm trying to figure out how to implement <https://github.com/kubernetes-incubator/rktlet/issues/107>,https://github.com/kubernetes-incubator/rktlet/issues/107,False,False,False,False,False,True,False
mrostecki,kops-users,<https://github.com/rkt/rkt/issues/3795>,https://github.com/rkt/rkt/issues/3795,False,False,False,False,False,True,False
surajnarwade,kops-users,"hey guys, needs review for this, <https://github.com/kubernetes/kompose/pull/707>",https://github.com/kubernetes/kompose/pull/707,False,False,False,False,True,False,False
jhorwit2,kops-users,"<@U6N42AE8G> 
<https://github.com/kubernetes/features/issues/92>
<https://github.com/kubernetes/features/issues/460>
<https://github.com/kubernetes/features/issues/370>",https://github.com/kubernetes/features/issues/460,False,False,False,False,True,False,False
cblecker,kops-users,yeah :( <https://github.com/kubernetes/kubernetes/pull/57735>,https://github.com/kubernetes/kubernetes/pull/57735,False,False,False,False,True,False,False
ed759,kops-users,Hi <@U0AHWBL3U> - I chimed in at <https://github.com/heptio/sonobuoy/issues/181>,https://github.com/heptio/sonobuoy/issues/181,False,False,False,False,False,True,False
chrisk,kops-users,<@U0BMY7D2Q> you probably hit the issue that is fixed in this PR: <https://github.com/rkt/rkt/pull/3797>,https://github.com/rkt/rkt/pull/3797,False,False,False,False,False,True,False
cdrage,kops-users,"if you're having troubles, look at the --volumes PR I pushed, it's the exact same as adding the --controller <https://github.com/kubernetes/kompose/pull/787>",https://github.com/kubernetes/kompose/pull/787,False,False,False,False,True,False,False
carlos.panato,kops-users,I will take this: <https://github.com/kubernetes/test-infra/issues/1906> <@U1P7T516X> if is that ok,https://github.com/kubernetes/test-infra/issues/1906,False,False,False,False,True,False,False
smana,kops-users,hmm <https://github.com/kubernetes/kubeadm/issues/23>,https://github.com/kubernetes/kubeadm/issues/23,False,False,False,False,True,False,False
chrislovecnm,kops-users,also read this <https://github.com/kubernetes/kops/issues/3612>,https://github.com/kubernetes/kops/issues/3612,True,False,False,False,False,False,False
nsteinmetz,kops-users,"bon en mettant `externalIP`, c'est accessible mais uniquement sur le pod où le container tourne et pas les 3 ips - cela me rappelle que j'ai lu ça hier <https://hackernoon.com/kubernetes-ingress-controllers-and-traefik-a32648a4ae95#.5di7njn00> et j'ai trouvé ça aussi : <https://github.com/kubernetes/charts/pull/477> qui va dans le même sens",https://github.com/kubernetes/charts/pull/477,False,False,False,False,True,False,False
bentheelder,kops-users,eg <https://github.com/kubernetes/charts/pull/3047>,https://github.com/kubernetes/charts/pull/3047,False,False,False,False,True,False,False
qasim.sarfraz,kops-users,"I am assuming I was hitting this, <https://github.com/kubernetes/minikube/issues/2199>, before I restarted the control plane components!",https://github.com/kubernetes/minikube/issues/2199,False,False,False,False,True,False,False
obristow,kops-users,"Sorry, I'm out of ideas for workarounds if you can't change registry access contstraints or maybe go through a proxy (may not be doable with a reasonable amount of work). I don't think it would take too much work to to make kompose take an `ImagePullSecret` through a label <https://github.com/kubernetes/kompose/issues/897>",https://github.com/kubernetes/kompose/issues/897,False,False,False,False,True,False,False
luxas,kops-users,<@U0CBHE6GM> We do: <https://github.com/kubernetes/features/issues/296>,https://github.com/kubernetes/features/issues/296,False,False,False,False,True,False,False
philips,kops-users,<@U09R2MLPK>: if you didn’t get that link before the hangout closed: <https://github.com/kubernetes/features/pull/28>,https://github.com/kubernetes/features/pull/28,False,False,False,False,True,False,False
cdrage,kops-users,Hey <@U3R8AEEQG> if you wanna join a bluejeans I can explain what I mean in <https://github.com/kubernetes-incubator/kompose/pull/664#discussion_r124452764>,https://github.com/kubernetes-incubator/kompose/pull/664#discussion_r124452764,False,False,False,False,False,True,False
cdrage,kops-users,hey <@U10KRBVHN> your comment on <https://github.com/kubernetes-incubator/kompose/pull/521#issuecomment-301988312> doens't make any sense :(,https://github.com/kubernetes-incubator/kompose/pull/521#issuecomment-301988312,False,False,False,False,False,True,False
liggitt,kops-users,"FYI, <https://github.com/kubernetes/kubernetes/pull/56358> Will do something similar for role creation, checking for super user permissions with the active authorizer",https://github.com/kubernetes/kubernetes/pull/56358,False,False,False,False,True,False,False
justinsb,kops-users,Thanks for the tips on CNI <@U7S8MD5G8>... will have to spin this up in kops <https://github.com/kubernetes/kops/issues/3964>,https://github.com/kubernetes/kops/issues/3964,True,False,False,False,False,False,False
cmluciano,kops-users,<@U0YJS6LHL> Is it permissible to add things like <https://github.com/kubernetes/kubernetes/pull/51959> to the milestone,https://github.com/kubernetes/kubernetes/pull/51959,False,False,False,False,True,False,False
sdlarsen,kops-users,<https://github.com/kubernetes/kubernetes/issues/57382> is really nagging me. Happens for around half my nodes. Suggestions welcome,https://github.com/kubernetes/kubernetes/issues/57382,False,False,False,False,True,False,False
cdrage,kops-users,"I replied on here: <https://github.com/kubernetes-incubator/kompose/pull/521#issuecomment-305185041> but for the first question, should we error out if trying to do `kompose up` with just a build dir?",https://github.com/kubernetes-incubator/kompose/pull/521#issuecomment-305185041,False,False,False,False,False,True,False
